Ticker,Date,Adj Close,Increase
AIG,2008-09-22,66.061287,2.302438505334558
AMC,2021-01-27,19.9,6.7003367003367
AMT,2002-11-22,2.990552,2.3666657697682996
BCS,2009-01-28,4.423398,2.0912048236629524
BEN,1984-11-14,0.059766,2.465797508045218
C,2008-11-28,72.240448,2.198938872465776
CBRE,2009-03-25,4.92,2.0847457627118646
CCK,2001-12-06,1.842888,2.0108700514914406
COO,1993-10-04,1.189141,2.166667881363035
CVE,2009-12-09,17.986408,117.4998562805404
CVNA,2020-03-25,62.509998,2.129812538330494
DAR,1999-11-08,2.125,2.0
GME,2021-01-14,39.91,2.256076752058974
HIG,2008-12-05,11.496995,2.207262139419085
LNC,2008-11-26,9.312819,2.2840242970167313
LVS,2008-10-30,6.92263,2.0969698181357748
LYG,2009-01-28,2.989615,2.583673402366915
MS,2008-10-14,17.455492,2.266529029711404
NCLH,2020-03-25,16.959999,2.182754054054054
NVR,1991-01-29,0.75,2.4
QS,2020-09-04,22.5,2.276176024279211
SSL,2020-04-07,4.04,2.1375661375661377
SU,1982-05-26,0.177832,3.809515648765022
SUZ,2008-12-22,3.937372,2.985999661765297
W,2020-03-25,51.330002,2.1823980442176873
WMB,2002-07-29,0.830264,2.261363141151349
WPP,1991-03-07,7.863116,2.0454540370132492
WTRG,1981-07-01,1.352904,12.429981073482665
