Ticker,Date,Adj Close,Increase
ASXC,1999-04-27,536.25,4.551724137931035
ATNM,2013-03-19,150.0,3.3333333333333335
BTX,2020-06-16,9.0,4.5
CMCL,1993-01-14,18.149338,3.2000000705259897
CVM,1985-07-29,1875.0,3.0
DPW,2017-11-27,1704.0,3.8035714285714284
ELLO,2005-05-20,19.1,3.7450980392156867
EPM,1999-03-09,894.664734,3.120001232844879
FTSI,2020-11-20,14.11,3.289044289044289
ISR,2009-07-29,0.7,3.043478260869565
LEU,2013-07-22,131.648346,3.2117961863436078
LNG,1996-08-07,7.76,3.6603773584905657
LOV,2017-11-06,10.0,10.1010101010101
MCF,1998-04-23,0.943497,10.666647824268255
MLSS,1999-09-17,6.375,3.090909090909091
MTA,2010-01-12,15.997301,14.695662119122925
NG,2008-12-16,1.72,3.5833333333333335
ORLA,2018-12-19,0.83,829.9999999999999
PED,2004-09-29,2822.399902,3.3599998833333333
SENS,2021-01-19,2.85,3.349001175088132
STXS,2013-07-30,5.337591,3.633540461463684
UAVS,2007-05-21,2437.5,10.0
VGZ,2002-05-22,7.8,3.9
WWR,2001-02-13,5280.0,3.142857142857143
ZOM,2021-01-12,1.3,3.25
