Ticker,Date,Adj Close,Increase
ABR,2009-05-04,1.793603,3.0076347782342583
ACR,2020-04-09,10.44,3.283018867924528
AGM,2008-10-06,6.433968,3.1468516898149392
AGS,2020-03-26,3.52,3.3523809523809525
AGX,1995-10-13,5.517584,32.00009279450657
AHT,2020-11-09,4.73,3.666666666666667
AIG,2009-03-18,19.314537,3.9428591200936105
AMC,2021-01-27,19.9,9.128440366972475
AMPY,2015-09-08,5.956633,3.972222074031791
AMT,2002-11-25,3.218003,3.0078729927280206
AN,1995-05-31,5.980558,3.43319752993578
AVA,2000-01-21,21.604683,3.0322579151092874
AXL,2009-03-16,1.11,3.8275862068965525
BB,2021-01-27,25.1,3.3736559139784945
BCEI,2017-01-17,334.764008,3.0612245909444633
BDN,1992-02-03,0.757743,3.0
BORR,2020-03-26,0.75,3.0
BTCM,2020-12-31,9.0,3.345724907063197
BZH,2009-03-17,3.75,3.0
C,2009-03-18,26.903549,3.019608479154262
CBZ,1996-05-21,10.125,4.984615384615385
CCK,2001-12-17,2.888852,3.152175265122542
CNO,2009-04-02,0.967912,3.054053457105264
CPE,2008-12-11,32.700001,3.0849057547169814
CRK,2015-08-12,16.15,3.262626262626262
CVE,2009-12-09,17.986408,117.4998562805404
CXW,2001-01-09,1.77905,3.2727309519166736
DAN,2009-05-08,1.961719,3.2463795697020745
DAR,1999-11-09,3.0,3.4285714285714284
DDD,2021-01-14,32.009998,3.0573063992359124
DIN,2008-10-28,12.842472,3.1016950012184608
DX,2000-08-31,0.961958,3.066666241607743
EGHT,1998-12-02,9.375,3.488372093023256
EGY,1994-11-29,0.747845,3.0161364479648958
EHC,2003-05-12,1.487081,3.5000023536057245
ENZ,1991-12-04,3.997582,5.000002501513416
ESTE,1995-03-06,0.4,4.0
EVC,2009-03-23,0.308803,3.066655411779894
EXPR,2021-01-25,4.15,4.15
FET,2020-06-08,19.0,3.2758620689655173
GME,2021-01-22,65.010002,3.674957508481769
GOTU,2021-01-27,142.699997,3.088076175894312
GPMT,2020-03-26,6.205021,3.026666770725768
GTN,2008-11-28,0.587694,3.2777681723620584
HIG,2008-12-05,11.496995,3.0878317567398796
HUBB,1994-10-31,12.428244,9.859311622859382
HYLN,2020-06-29,31.84,3.1277013752455796
KODK,2018-01-10,10.7,3.5081967213114753
LAC,2009-01-05,1.65,3.6666666666666665
LNC,2008-12-05,13.961187,3.424064219780727
MDC,1990-11-12,0.066552,3.0
MED,2000-01-03,0.293806,3.6666625067079335
MFA,2020-03-25,0.962049,3.1666661180691564
MITT,2020-06-08,7.389878,3.16736386968247
MN,2020-04-15,3.75,3.2894736842105265
MOD,2009-03-23,2.69,3.2023809523809526
MOGU,2020-07-07,5.92,3.4823529411764707
MTOR,2009-03-20,1.08,3.0857142857142863
MUX,1991-12-24,0.121154,5.166702204784852
MYOV,2019-12-02,19.209999,3.1699668316831686
NBR,1986-09-18,29.371298,3.6666662089258213
NTP,1992-02-05,1.412537,3.1228088404678895
NTZ,2020-10-20,7.4,3.288888888888889
NVR,1991-01-30,1.0,3.2
OFG,2009-03-12,2.187698,3.0769224277850133
PARR,2012-09-07,2.2,3.666666666666667
PDS,2020-11-12,14.54,22.030303030303028
PEI,2020-11-24,1.26,3.15
PRTY,2020-06-08,2.37,3.553223388305847
QS,2020-12-09,75.139999,3.473878986309708
RENN,2018-06-25,7.32,3.0300471395858275
SOS,2021-02-16,11.84,4.228571428571429
SU,1982-05-26,0.177832,4.0
TARO,1982-12-08,0.818725,3.0000036642384984
TCI,1990-09-10,2.552343,3.6250031955960424
TEN,2009-03-19,2.57425,3.857143713346459
TREC,2008-12-17,1.9,4.042553191489362
USNA,2002-04-25,1.09,3.6333333333333337
UVE,2003-07-22,0.026577,3.0
VHC,2001-01-18,2.227142,3.333331337752547
WLL,2020-04-23,1.68,5.25
WMB,2002-07-31,1.230793,3.352270994029721
WNC,2009-03-26,1.645513,3.050845163646746
WTRG,1981-07-01,1.352904,12.69736274049742
