Ticker,Date,Adj Close,Increase
AGX,1995-10-13,5.517584,32.00009279450657
AMC,2021-01-27,19.9,6.7003367003367
AMPY,2016-10-24,18.869616,226.49881166726686
CVE,2009-12-09,17.986408,117.4998562805404
ENZ,1991-12-04,3.997582,5.000002501513416
ESTE,1995-03-30,0.5,5.0
EXPR,2021-01-27,9.55,8.232758620689657
GME,2021-01-27,347.51001,8.883180441799091
HUBB,1994-10-31,12.428244,9.859311622859382
KODK,2020-07-29,33.200001,15.809524285714286
MFA,2020-03-27,1.569659,5.166666118069156
MUX,1991-12-24,0.121154,5.166702204784852
NVR,1993-10-01,10.25,27.333333333333332
PARR,2012-09-18,14.2,5.461538461538461
PDS,2020-11-12,14.54,21.70149253731343
SU,1993-12-01,0.804692,36.200098969814206
UVE,2005-11-16,0.221477,9.999864547588947
WLL,2020-04-23,1.68,5.25
WTRG,1981-07-01,1.352904,12.429981073482665
