Ticker,Date,Adj Close,Increase
AGX,1995-10-13,5.517584,32.00009279450657
AMC,2021-01-27,19.9,9.128440366972475
AMPY,2016-10-24,18.869616,452.9976233345337
AXL,2009-03-18,1.55,5.344827586206897
CBZ,1996-05-22,11.375,5.6
CVE,2009-12-09,17.986408,117.4998562805404
ENZ,1991-12-04,3.997582,5.000002501513416
ESTE,1995-03-30,0.5,5.0
EXPR,2021-01-27,9.55,9.271844660194175
GME,2021-01-26,147.979996,7.4212632185926175
HUBB,1994-10-31,12.428244,9.859311622859382
KODK,2020-07-29,33.200001,15.961538942307692
MFA,2020-03-27,1.569659,5.166666118069156
MUX,1991-12-24,0.121154,5.166702204784852
NBR,1986-09-22,40.051777,5.000000249676824
NVR,1993-10-01,10.25,27.333333333333332
PARR,2012-09-13,4.8,8.0
PDS,2020-11-12,14.54,22.030303030303028
SU,1993-12-01,0.804692,36.200098969814206
UVE,2003-07-29,0.044295,5.0
VHC,2007-01-26,3.325866,5.599996632458053
WLL,2020-04-23,1.68,5.25
WTRG,1981-07-01,1.352904,12.69736274049742
