Ticker,Date,Adj Close,Increase
AAL,2008-07-22,4.025506,2.426136298573129
ABEO,1995-06-12,1002.719299,2.3333333085119414
ABUS,2009-01-07,2.9,2.0
ACAD,2007-03-19,13.61,2.034379671150971
ACB,2020-05-18,17.1,2.9482758620689657
ACCD,2020-07-02,29.700001,54.000001818181815
ACHC,2000-01-26,8.0,2.6666666666666665
ACLS,2009-02-26,1.4,2.0588235294117645
ACMR,2018-03-08,13.46,2.0029761904761907
ACRS,2021-01-19,18.83,3.213310580204778
ACTC,2021-01-12,25.200001,2.3292356964599317
ACTG,2003-09-04,3.297396,2.122093573280664
ADAP,2020-01-13,3.99,3.297520661157025
ADMA,2020-03-23,3.06,2.04
ADMP,2007-02-14,10.2,2.0
ADMS,2015-12-23,30.85,2.085868830290737
AEYE,2014-07-07,15.5,2.0
AFMD,2018-02-05,2.65,2.0
AGEN,2009-06-02,9.18,2.833333333333333
AGMH,2018-06-14,27.799999,2.7939697487437187
AGRX,2018-09-11,0.67,2.4814814814814814
AGTC,2020-01-09,9.27,2.2445520581113803
AKAM,2002-11-21,2.2,2.1782178217821784
ALBO,2016-11-21,34.279999,2.182049586250795
ALDX,2017-09-14,10.8,2.602409638554217
ALLK,2019-08-05,65.260002,2.10516135483871
ALPN,2020-06-18,10.95,2.935656836461126
ALRN,2020-04-14,0.638,2.0253968253968253
ALRS,2012-01-31,15.964862,2.2857139993711906
ALT,2018-09-19,16.459999,3.854800702576113
ALTM,2020-11-05,29.090391,3.1713399968733995
ALTO,2009-12-01,99.75,2.638888958700766
AMEH,2009-04-13,17.0,8.5
AMOT,1988-12-02,2.168659,2.000000922229323
AMRN,1998-11-30,30.0,2.0
AMTX,2009-04-06,0.75,2.0
ANAB,2017-10-10,70.410004,2.0117144000000002
ANIP,2000-06-02,450.0,2.5806451612903225
ANIX,2000-02-09,70.3125,2.142857142857143
APPS,2006-08-02,5.2,2.08
APTO,1998-05-05,360.0,2.2857142857142856
APVO,2020-11-04,16.98,2.7342995169082127
AQMS,2020-12-22,2.5,2.173913043478261
AREC,2018-03-01,1.1,22.0
ARNA,2012-05-11,63.599998,2.4555983783783786
AROW,1986-06-02,3.611231,2.171427145492548
ARVL,2020-11-23,25.450001,2.507389261083744
ARVN,2020-12-14,58.380001,2.21220171323235
ARWR,1994-05-13,975.0,3.0
ARYA,2021-02-08,22.43,2.017086330935252
ASLN,2019-11-22,1.73,4.324999999999999
ASPS,2009-08-07,16.0,2.2857142857142856
ASPU,2013-06-19,6.0,2.0
ASUR,1999-04-13,46.666668,2.2857142017492764
ASYS,1984-02-29,20.0,2.0
ATER,2020-04-30,4.25,2.103960396039604
ATHX,2009-12-21,2.4,2.4242424242424243
ATLC,2020-03-25,10.77,2.013084112149533
ATOS,2016-02-16,99.0,2.500000126262633
ATRC,2009-05-05,3.16,2.5901639344262297
ATRS,1999-04-28,6.375,4.857142857142857
ATSG,2003-07-25,1.35,2.2500000000000004
AUPH,2019-12-05,15.0,2.0746887966804977
AVCT,2020-06-11,4.06,2.060913705583756
AVDL,1998-01-06,4.0625,2.3214285714285716
AVEO,2017-06-26,19.5,2.9545454545454546
AVNW,2007-01-29,120.0,4.264392475635838
AVXL,2021-02-04,14.91,2.374203821656051
AWH,2008-02-28,5.8,2.0714285714285716
AXDX,1995-05-17,0.09375,2.0
AXGN,2000-01-14,3.071553,2.399999531181875
AXSM,2019-01-07,6.87,3.1513761467889907
AXTI,2000-02-03,36.875,2.4481327800829877
AYRO,2019-12-20,6.0,2.0338983050847457
AYTU,2008-10-22,591219.5,5.049999846516928
AZPN,2002-10-15,1.78,2.282051282051282
BBBY,2021-01-27,52.889999,2.1181418149035567
BBIG,2021-01-21,4.56,3.1888111888111887
BCLI,2003-10-20,17.700001,2.107142976190476
BCRX,2009-04-27,3.88,2.217142857142857
BDSI,2012-01-06,1.85,2.2839506172839505
BEEM,2014-05-14,7.2,2.028169014084507
BFRA,2020-08-05,26.799999,4.785714107142858
BIGC,2020-08-26,139.0,2.1550387596899223
BJRI,2020-03-25,13.37,2.04434250764526
BKNG,1999-04-26,724.5,2.0167014613778704
BLDR,2008-12-08,1.86,2.240963855421687
BLFS,1998-01-07,21.875,2.0
BLNK,2010-04-09,1625.0,12.264150943396226
BLU,2008-11-06,114.801445,2.038461466070023
BLUE,2014-12-09,84.279999,2.0476190233236156
BNGO,2019-10-16,2.85,5.480769230769231
BNTX,2020-03-17,66.599998,2.332749573826605
BOKF,1991-10-30,4.572029,2.00000043744264
BOOM,2004-11-12,3.321843,2.024589379606509
BOXL,2018-05-02,7.42,2.0901408450704224
BRCN,2016-01-08,3.1,2.246376811594203
BSGM,2020-03-26,6.13,2.113793103448276
BSRR,1994-07-18,4.367917,3.0000006868263953
BTAI,2019-01-03,5.02,2.0829875518672196
BTBT,2020-04-16,1.95,2.3780487804878048
BYFC,2012-09-28,2.35,2.2815533980582523
BYRN,2006-09-14,6.3,2.1
CAAS,2003-10-24,11.024247,2.083333160104081
CALA,2014-12-11,23.200001,2.270058806262231
CAMP,1986-09-05,0.625,2.0
CAMT,2013-11-25,4.202088,2.5193370960721464
CAN,2021-02-12,13.04,2.166112956810631
CAPA,2021-02-18,22.41,2.1736178467507274
CAR,2008-11-26,0.8,2.1052631578947367
CASI,1998-05-04,569.9375,4.409574468085107
CASS,1996-07-01,2.526119,32.45312760955305
CATM,2008-11-28,1.34,2.0615384615384618
CBAT,2007-09-27,44.099998,2.0275861149425287
CBAY,2020-05-12,4.18,2.3483146067415728
CBIO,2008-10-13,440.50824,2.0035459689718436
CCOI,2002-11-26,12.771245,3.3333337683383997
CCXI,2016-05-11,4.6,2.2660098522167487
CDEV,2020-04-23,0.578,2.1249999999999996
CDMO,1995-09-29,56.926617,2.029411748978113
CDZI,2002-10-16,25.0,4.761904761904762
CECE,1985-11-15,10.863369,2.0000001841049664
CELH,2007-06-11,34.200001,2.0117647647058825
CENX,2009-05-05,7.68,2.1818181818181817
CERC,2017-07-06,1.398,2.461267605633803
CERS,2009-07-27,2.98,2.6140350877192984
CHEF,2020-03-24,10.43,2.897222222222222
CHX,2020-03-26,6.29,2.0827814569536423
CIDM,2009-01-12,7.7,2.4838709677419355
CIVB,1996-06-05,11.421874,3.999999299589665
CLAR,1999-07-13,10.036727,2.0246917440479564
CLDX,2019-02-04,10.35,2.090909090909091
CLFD,2000-02-07,54.25,2.729559748427673
CLIR,2020-03-25,0.81,2.076923076923077
CLNN,2021-02-03,13.21,2.067292644757434
CLPT,2012-07-03,142.399994,2.803149543369085
CLSD,2018-03-06,12.95,2.036163522012578
CLSK,2018-09-19,73.0,4.866666666666666
CLVS,2013-06-03,74.589996,2.1803565676806946
CMMB,2021-02-10,127.360001,3.1093751003265404
CMTL,1984-10-31,1.797218,2.0000022256645833
CNDT,2020-08-07,4.13,2.162303664921466
CNST,2019-11-06,28.1,2.061628760088041
CNTY,2020-03-24,2.73,2.5277777777777777
CNXN,1998-12-28,14.948215,2.2187495593512168
COCP,2012-07-30,52.5,2.868852615784296
CODX,2018-05-29,3.54,2.185185185185185
COMS,2009-09-16,254.822403,2.0999999901107596
CORT,2007-04-09,1.96,2.1777777777777776
CPRX,2009-08-31,1.39,3.0217391304347823
CPSS,1998-09-08,3.9375,2.0655737704918034
CRDF,2010-12-31,224.639999,2.4761904378726802
