Ticker,Date,Adj Close,Increase
AIG,2009-03-18,19.314537048339844,3.942858728129242
AMC,2021-01-27,19.899999618530277,9.128439912450077
AMT,2002-11-25,3.218002796173096,3.0078738595773222
BNTX,2020-03-18,92.0,3.222416898721856
C,2009-03-18,26.903549194335938,3.019608649076341
CCK,2001-12-17,2.88885235786438,3.1521741604693894
CVE,2009-12-09,17.763927459716797,117.49989029820166
DAR,1999-11-09,3.0,3.4285714285714284
EXAS,2009-01-14,1.659999966621399,3.018181692076126
GME,2021-01-22,65.01000213623047,3.674957612978596
HIG,2008-12-05,11.496994972229004,3.0878318584637467
INCY,2000-01-03,44.828125,3.0391949152542375
LNC,2008-12-05,13.62546157836914,3.424064295277043
LNG,1996-08-07,7.760000228881836,3.6603776640466115
NUAN,1999-11-11,7.440476417541504,5.5000002202987694
NVAX,2009-04-27,51.0,3.3552631999977414
NVO,1982-04-23,3.2016778561683175e-08,11.19445266096474
NVR,1991-01-30,1.0,3.2
PENN,2020-03-25,14.5600004196167,3.221239044481628
PLUG,2000-01-07,790.0,3.0679611650485437
QS,2020-12-09,75.13999938964844,3.473878978504101
REGN,2000-02-25,45.875,3.1502145922746783
SID,1997-04-24,-0.0005820746300742,4.646693175369943
SU,1982-05-26,0.169991448521614,4.0
UBS,2014-11-24,140.75225830078125,12.592048831978312
UPST,2021-03-22,164.8699951171875,3.5176018535180633
WMB,2002-07-31,1.2307990789413452,3.3522725354133955
WTRG,1981-07-01,0.0086274780333042,12.69732470208446
