Ticker,Date,Adj Close,Increase
AAL,2008-07-22,4.025506,2.426136298573129
ABCB,2009-03-17,6.630981,2.0491795223614924
ABEO,1995-06-12,1002.719299,2.3333333085119414
ABMD,1988-01-06,4.75,2.0
ABUS,2009-01-06,2.75,2.1153846153846154
ACAD,2007-03-19,13.61,2.034379671150971
ACB,2014-09-08,10.92,2.0403587443946187
ACCD,2020-07-02,29.700001,54.000001818181815
ACHC,2000-01-26,8.0,2.6666666666666665
ACIW,2000-03-01,15.354167,2.0136612459016394
ACLS,2008-11-07,2.88,2.0
ACMR,2018-03-08,13.46,2.0029761904761907
ACRS,2020-12-23,7.58,2.05420054200542
ACTC,2021-01-12,25.200001,2.3333334259259257
ACTG,2003-09-04,3.297396,2.122093573280664
ADAP,2020-01-13,3.99,3.4396551724137936
ADES,2009-12-22,2.600656,2.081818858602507
ADMA,2020-03-23,3.06,2.04
ADMP,2006-09-07,25.5,2.142857142857143
ADMS,2015-12-23,30.85,2.085868830290737
AERI,2016-09-26,39.360001,2.003053486005089
AEYE,2014-04-01,15.25,2.033333333333333
AFMD,2018-02-05,2.65,2.0
AGEN,2007-04-09,25.860001,2.1989796768707484
AGMH,2018-06-14,27.799999,2.8338429153924567
AGRX,2018-09-11,0.67,2.5968992248062017
AGTC,2014-06-13,27.49,2.0065693430656935
AINV,2009-04-02,3.680919,2.3512196461786887
AKAM,2001-04-19,12.6,2.1
ALBO,2016-11-21,34.279999,2.331972721088435
ALDX,2017-09-14,10.8,2.666666666666667
ALGN,2002-11-22,2.91,2.2384615384615385
ALKS,2000-02-17,84.375,2.04855842185129
ALLK,2019-08-05,65.260002,2.10516135483871
ALPN,2020-06-18,10.95,2.935656836461126
ALRN,2020-04-14,0.638,2.038338658146965
ALRS,2012-01-31,15.964862,2.2857139993711906
ALSK,2002-09-09,1.671553,2.1830076882792593
ALT,2018-09-19,16.459999,3.854800702576113
ALTM,2020-11-05,29.090391,3.1812500799676124
ALTO,2008-11-04,145.949997,2.1384614945054943
AMED,1999-05-25,1.59375,2.0606047284979536
AMEH,2009-04-13,17.0,8.5
AMOT,1988-12-02,2.168659,2.000000922229323
AMRN,1998-03-13,203.125,2.03125
AMRS,2013-12-27,78.449997,2.0271316530456938
AMSC,2000-02-23,612.5,2.0416666666666665
AMTX,2008-06-26,19.375,2.0945945945945947
ANAB,2017-10-10,70.410004,2.0868405401991383
ANIK,1993-12-30,4.5,2.0
ANIP,2000-06-02,450.0,2.5806451612903225
ANIX,2000-02-08,52.34375,2.0303030303030303
APA,2020-04-09,8.115965,2.0398006636669366
API,2021-02-05,99.0,2.1345407043005453
APPN,2020-11-27,193.869995,2.0537075306417893
APPS,2006-07-31,4.6,2.0909090909090904
APTO,1996-05-23,697.5,2.0
APVO,2020-11-04,16.98,2.7342995169082127
AQMS,2020-01-07,0.985,2.0184426229508197
AQST,2020-04-14,3.75,2.0380434782608696
AREC,2018-03-01,1.1,22.0
ARGX,2017-12-11,54.470001,2.1087882694541236
ARNA,2012-05-11,63.599998,2.717948632478633
AROW,1986-06-02,3.611231,2.171427145492548
ARVL,2020-11-23,25.450001,2.5125877184322243
ARVN,2020-12-14,58.380001,2.412396635851379
ARWR,1994-05-13,975.0,3.0
ARYA,2021-02-08,22.43,2.017086330935252
ASLN,2019-11-22,1.73,4.650537634408602
ASPS,2009-08-07,16.0,2.2857142857142856
ASPU,2013-06-19,6.0,2.0
ASUR,1999-04-13,46.666668,2.2857142017492764
ASYS,1984-02-29,20.0,2.0
ATEC,2016-09-23,8.63,2.025821596244132
ATER,2020-04-30,4.25,2.103960396039604
ATHX,2009-12-21,2.4,2.4489795918367347
ATLC,2014-11-18,2.31,2.0086956521739134
ATOM,2021-01-07,27.42,2.0117388114453414
ATOS,2014-12-26,338.399994,2.0
ATRC,2009-05-05,3.16,2.953271028037383
ATRS,1999-02-16,3.5625,2.0357142857142856
ATSG,2003-07-25,1.35,2.2500000000000004
AUDC,2001-01-23,18.019197,2.054236658608957
AUPH,2016-10-06,5.1,2.2339027595269383
AVCT,2020-06-10,3.36,2.1875
AVDL,1998-01-06,4.0625,2.3214285714285716
