Ticker,Date,Adj Close,Increase
ASXC,1999-04-27,536.25,4.551724137931035
ATNM,2013-03-19,150.0,3.3333333333333335
AUMN,2016-02-19,0.6,3.1578947368421053
BTX,1999-01-15,168.75,3.0
CMCL,1993-01-14,18.149338,3.2000000705259897
CVM,1985-07-29,1875.0,3.0
DNN,2009-01-02,1.7,3.035714285714285
DPW,2017-11-27,1704.0,3.8035714285714284
ELLO,2005-05-20,19.1,3.7450980392156867
EMAN,2002-01-08,10.69697,3.0555560316336776
EPM,1999-01-07,358.439331,3.124999207720028
EVI,2000-01-24,1.775348,3.0999994761591285
FTSI,2020-11-20,14.11,3.3999999999999995
GSAT,2021-01-20,1.37,3.5128205128205128
ISR,2009-07-29,0.7,3.043478260869565
LEU,2013-07-22,131.648346,4.0472970648534545
LNG,1996-08-07,7.76,3.6603773584905657
LODE,2021-02-17,5.79,3.3085714285714287
LOV,2017-11-06,10.0,10.1010101010101
MCF,1998-04-23,0.943497,10.666647824268255
MLSS,1999-09-17,6.375,3.090909090909091
MTA,2010-01-12,15.997301,14.695662119122925
NG,2008-12-16,1.72,3.822222222222222
ORLA,2018-12-19,0.83,829.9999999999999
PED,2004-09-29,2822.399902,3.3599998833333333
PLM,2003-09-02,1.311189,3.0
REI,2007-04-26,17.1,3.3928571428571432
REPX,2005-10-05,104.496719,3.0344829138292755
SENS,2021-01-19,2.85,3.349001175088132
STXS,2013-07-30,5.337591,4.090907418691009
UAVS,2007-05-21,2437.5,10.0
VGZ,2002-05-22,7.8,3.9
WWR,1998-09-28,19440.0,3.24
ZOM,2021-01-11,0.93,4.06113537117904
