Ticker,Date,Adj Close,Increase
ATNM,2013-03-20,225.0,5.0
BTX,2021-04-28,43.73,7.2042833607907735
DPW,2017-12-04,2792.0,6.232142857142857
EPM,2000-09-13,2150.636475,6.8181828341218464
LEU,2013-07-26,211.098907,5.488571933268603
LOV,2017-11-06,10.0,10.1010101010101
MCF,1998-04-23,0.943497,10.666647824268255
MLSS,2003-09-12,4.23,5.222222222222222
MTA,2010-01-12,15.997301,14.695662119122925
NG,2008-12-17,2.41,5.355555555555556
ORLA,2018-12-19,0.83,829.9999999999999
PED,2013-09-30,42.400002,11.128609448818898
STXS,2013-08-05,8.658759,5.894410263462081
UAVS,2007-05-21,2437.5,10.0
WWR,2020-10-05,8.28,5.956834532374101
ZOM,2021-01-12,1.3,5.6521739130434785
