Ticker,Date,Adj Close,Increase
ACCD,2020-07-02,29.700000762939453,54.000000216744155
ACRS,2021-01-19,18.82999992370605,3.2133104939731765
AIG,2009-03-18,19.314537048339844,3.3658544124825105
AMC,2021-01-27,19.89999961853028,6.700336507350881
AMRN,1998-12-01,52.5,3.5
ARWR,1994-05-13,975.0,3.0
ATSG,2009-03-23,0.699999988079071,3.1818181448731537
AXL,2009-03-16,1.1100000143051147,3.8275863663620155
AXON,2020-07-28,85.8499984741211,1480.1724300763003
AXSM,2019-01-07,6.869999885559082,3.1513759977899256
BLFS,1999-01-07,13.125,3.0
BLNK,2010-04-09,1625.0,12.264150943396226
BNGO,2019-10-16,2.8499999046325684,5.480769248403742
BNTX,2020-03-18,92.0,3.222416898721856
CBZ,1996-05-21,10.125,4.378378378378378
CCOI,2002-11-26,12.771245002746582,3.3333333748186442
CHEF,2020-03-25,11.5600004196167,3.211111312736705
CLDX,2020-06-15,10.710000038146973,3.581939800664526
CPE,2008-12-11,32.70000076293945,3.084905621334089
CRIS,2020-12-08,6.550000190734863,4.548611062820313
CVE,2009-12-09,17.763927459716797,117.49989029820166
CYRX,2007-01-19,216.0,4.186046635414734
DAR,2000-09-26,0.8125,3.25
DIN,2008-10-28,12.842472076416016,3.1016953212597396
EGHT,1998-12-02,9.375,3.488372093023256
EHC,2003-07-07,8.030238151550293,3.857142202748913
EPAY,1999-03-15,92.25,3.294642857142857
ERII,2015-10-22,7.760000228881836,3.15447158884077
FCEL,2019-07-02,0.550000011920929,3.437500151339922
GEVO,2016-06-08,384.0,3.0
GIII,1998-12-29,2.9583332538604736,5.2592591179741754
GME,2021-01-26,147.97999572753906,3.782719830468296
GRBK,2009-05-08,15.796344757080078,3.903225681025086
GTN,2008-11-28,0.5876941680908203,3.277777551536533
HA,1995-06-23,13.00739860534668,3.599999709661393
IBRX,2021-03-10,38.70000076293945,4.248079277870662
IDCC,1999-12-31,61.01814270019531,3.183023228718317
IDEX,2008-12-17,18.75,5.0
INO,2009-07-29,12.720000267028809,4.746268638127311
IOVA,2013-05-03,6.0,3.0
ITCI,2019-12-24,38.4900016784668,3.0940516862365395
JAZZ,2009-06-10,3.1600000858306885,3.1600000858306885
KRTX,2019-11-18,96.0,5.643738901131727
LAC,2013-09-13,2.200000047683716,3.142857264499277
LNG,1996-08-07,7.760000228881836,3.6603776640466115
LTRPB,2020-04-15,34.689998626708984,9.104986652939763
LX,2017-12-26,14.390000343322754,13.448597792444605
MARA,2012-09-11,104.0,3.4482758795147594
MCRB,2020-08-10,22.700000762939453,5.550122228865039
MDC,1990-11-12,0.0672038942575454,3.000000831490059
MED,2000-01-03,0.2938056290149688,3.6666671935678417
MFA,2020-03-25,0.9620490670204164,3.1666664050749844
MGNX,2020-05-06,25.149999618530277,3.7649700995254833
MNST,1988-01-13,0.0798948854207992,3.0000001398821885
MVIS,2020-05-04,1.100000023841858,4.400000095367432
NG,2008-12-16,1.7200000286102295,3.5833334730317232
NNDM,2020-05-19,3.400000095367432,4.415584648815617
NUAN,1999-11-11,7.440476417541504,4.43548404862804
NVAX,2009-04-27,51.0,3.1481479998860302
NVO,1982-04-23,3.2016778561683175e-08,11.19445266096474
NVR,1993-10-01,10.25,27.333333333333332
OAS,2020-03-13,0.993630051612854,3.033980605494977
OCGN,2020-12-23,2.5999999046325684,8.843537097758611
OFG,2009-03-12,2.1691575050354004,3.0769225045952076
PENN,2020-03-25,14.5600004196167,3.221239044481628
PLAY,2020-03-24,15.649999618530272,3.213552358581551
PLBY,2021-06-04,45.91999816894531,3.4840665482316076
PLL,2020-09-28,37.0,3.3636363636363638
PLUG,2000-01-07,790.0,3.0679611650485437
PLUS,2000-01-03,32.2666015625,3.081460562359078
POLY,2020-11-25,28.18000030517578,3.169853680190426
PPBI,2000-12-13,4.865284442901611,3.7777787034098154
PPC,2008-11-26,0.7709903717041016,3.642856966840682
RBBN,2002-11-07,5.800000190734863,3.2222224135457784
RCKT,2015-07-23,61.47999954223633,3.037549418847639
SAVA,2018-10-03,2.900000095367432,3.0208335001952986
SBRA,2003-05-12,1.1399965286254885,4.454547169578416
SENS,2021-01-19,2.8499999046325684,3.349001019862775
SID,1997-04-24,-0.0005820746300742,4.727645782772175
SNEX,1999-02-04,5.991735935211182,3.866666338433209
SRNE,2007-03-20,137.5,3.4375
SRPT,2012-10-03,44.93000030517578,3.139762333171144
SU,1982-05-26,0.169991448521614,3.8095230621425484
SWBI,2001-01-29,0.381015807390213,3.5555555864565243
TGTX,2011-07-21,28.6875,5.1
THRM,1999-01-06,1.875,3.0
TSCO,1994-02-18,1.2545381784439087,3.2499999806985653
UBS,2014-11-24,140.75225830078125,12.439372892751363
VCEL,2000-02-11,700.0,3.111111111111111
VG,2009-08-25,1.590000033378601,4.07692331204989
VIR,2020-02-27,60.20000076293945,3.702337018176
WKHS,2019-05-08,2.650000095367432,3.143535126756738
WLL,2020-04-23,1.6799999475479126,5.24999995343387
WMB,2002-07-31,1.2307990789413452,3.3522725354133955
WTRG,1981-07-01,0.0086274780333042,12.43000891542115
