Date,Open,High,Low,Close,Adj Close,Volume,date_id,OC_High,OC_Low
2020-03-19,2.640000,3.470000,2.380000,3.370000,3.370000,8614600,80,3.370000,2.640000
2020-03-20,3.400000,3.600000,3.020000,3.190000,3.190000,5754000,81,3.400000,3.190000
2020-03-23,3.230000,3.400000,2.710000,3.150000,3.150000,6481300,84,3.230000,3.150000
2020-03-24,3.500000,3.560000,3.270000,3.560000,3.560000,5168300,85,3.560000,3.500000
2020-03-25,3.920000,3.980000,3.250000,3.460000,3.460000,8112900,86,3.920000,3.460000
2020-03-26,3.460000,3.950000,3.440000,3.700000,3.700000,5094700,87,3.700000,3.460000
2020-03-27,3.570000,3.750000,3.300000,3.600000,3.600000,3431400,88,3.600000,3.570000
2020-03-30,3.450000,3.500000,3.040000,3.040000,3.040000,4219700,91,3.450000,3.040000
2020-03-31,3.150000,3.290000,3.080000,3.160000,3.160000,3637100,92,3.160000,3.150000
2020-04-01,3.000000,3.040000,2.500000,2.620000,2.620000,5898600,93,3.000000,2.620000
2020-04-02,2.740000,2.780000,2.180000,2.240000,2.240000,8808100,94,2.740000,2.240000
2020-04-03,2.320000,2.340000,2.000000,2.270000,2.270000,7493400,95,2.320000,2.270000
2020-04-06,2.500000,2.970000,2.400000,2.880000,2.880000,6912000,98,2.880000,2.500000
2020-04-07,3.170000,3.730000,3.050000,3.140000,3.140000,8977100,99,3.170000,3.140000
2020-04-08,3.050000,3.320000,2.800000,3.300000,3.300000,7997600,100,3.300000,3.050000
2020-04-09,3.300000,3.300000,2.580000,2.600000,2.600000,13981200,101,3.300000,2.600000
2020-04-13,2.340000,2.360000,1.950000,2.080000,2.080000,19784100,105,2.340000,2.080000
2020-04-14,2.210000,2.370000,2.140000,2.180000,2.180000,11747900,106,2.210000,2.180000
2020-04-15,2.150000,2.460000,2.020000,2.410000,2.410000,11378000,107,2.410000,2.150000
2020-04-16,2.350000,2.490000,2.150000,2.440000,2.440000,6290800,108,2.440000,2.350000
2020-04-17,3.850000,3.850000,3.050000,3.200000,3.200000,26799900,109,3.850000,3.200000
2020-04-20,3.220000,3.440000,3.060000,3.180000,3.180000,10787200,112,3.220000,3.180000
2020-04-21,3.200000,3.380000,3.150000,3.250000,3.250000,5788400,113,3.250000,3.200000
2020-04-22,3.390000,3.390000,3.160000,3.180000,3.180000,4568600,114,3.390000,3.180000
2020-04-23,3.200000,3.250000,3.080000,3.110000,3.110000,4318800,115,3.200000,3.110000
2020-04-24,3.140000,3.200000,3.020000,3.050000,3.050000,3623700,116,3.140000,3.050000
2020-04-27,3.190000,3.400000,3.060000,3.360000,3.360000,5667200,119,3.360000,3.190000
2020-04-28,3.820000,4.750000,3.500000,4.140000,4.140000,21601100,120,4.140000,3.820000
2020-04-29,4.540000,5.530000,4.470000,5.190000,5.190000,27162400,121,5.190000,4.540000
2020-04-30,5.010000,5.090000,4.500000,4.920000,4.920000,11235600,122,5.010000,4.920000
2020-05-01,4.620000,4.700000,4.300000,4.570000,4.570000,6746800,123,4.620000,4.570000
2020-05-04,4.110000,4.780000,4.000000,4.300000,4.300000,5601400,126,4.300000,4.110000
2020-05-05,4.670000,4.690000,3.810000,3.890000,3.890000,7504500,127,4.670000,3.890000
2020-05-06,4.080000,4.100000,3.830000,3.920000,3.920000,3105700,128,4.080000,3.920000
2020-05-07,4.010000,4.180000,3.950000,3.990000,3.990000,4105800,129,4.010000,3.990000
2020-05-08,4.140000,4.220000,4.040000,4.100000,4.100000,3571200,130,4.140000,4.100000
2020-05-11,6.400000,6.410000,4.890000,5.320000,5.320000,106553300,133,6.400000,5.320000
2020-05-12,5.770000,5.840000,4.910000,5.120000,5.120000,19681900,134,5.770000,5.120000
2020-05-13,5.020000,5.030000,4.510000,4.600000,4.600000,10433400,135,5.020000,4.600000
2020-05-14,4.250000,4.650000,4.080000,4.550000,4.550000,5920500,136,4.550000,4.250000
2020-05-15,4.470000,4.620000,4.440000,4.520000,4.520000,3483200,137,4.520000,4.470000
2020-05-18,4.800000,4.930000,4.630000,4.720000,4.720000,6036900,140,4.800000,4.720000
2020-05-19,4.820000,4.980000,4.500000,4.560000,4.560000,4929800,141,4.820000,4.560000
2020-05-20,4.690000,4.750000,4.590000,4.660000,4.660000,3489500,142,4.690000,4.660000
2020-05-21,4.680000,4.790000,4.550000,4.630000,4.630000,4555000,143,4.680000,4.630000
2020-05-22,4.660000,4.680000,4.560000,4.580000,4.580000,2408800,144,4.660000,4.580000
2020-05-26,4.800000,5.140000,4.700000,5.110000,5.110000,8864100,148,5.110000,4.800000
2020-05-27,5.480000,5.650000,5.110000,5.600000,5.600000,7862400,149,5.600000,5.480000
2020-05-28,5.650000,5.680000,5.020000,5.070000,5.070000,6590200,150,5.650000,5.070000
2020-05-29,5.000000,5.380000,4.830000,5.130000,5.130000,5153000,151,5.130000,5.000000
2020-06-01,5.030000,5.370000,5.020000,5.310000,5.310000,3913100,154,5.310000,5.030000
2020-06-02,5.350000,5.650000,5.330000,5.590000,5.590000,6877800,155,5.590000,5.350000
2020-06-03,5.270000,5.990000,5.090000,5.450000,5.450000,15353700,156,5.450000,5.270000
2020-06-04,5.170000,5.400000,5.000000,5.380000,5.380000,8572600,157,5.380000,5.170000
2020-06-05,5.780000,6.150000,5.640000,5.910000,5.910000,9240900,158,5.910000,5.780000
2020-06-08,6.270000,6.840000,6.170000,6.450000,6.450000,8587100,161,6.450000,6.270000
2020-06-09,6.100000,6.190000,5.560000,5.990000,5.990000,7394300,162,6.100000,5.990000
2020-06-10,7.300000,7.350000,6.280000,6.290000,6.290000,15322600,163,7.300000,6.290000
2020-06-11,5.530000,5.650000,5.000000,5.170000,5.170000,9179400,164,5.530000,5.170000
2020-06-12,5.690000,5.930000,5.220000,5.890000,5.890000,7352900,165,5.890000,5.690000
2020-06-15,5.420000,5.930000,5.300000,5.800000,5.800000,5541400,168,5.800000,5.420000
2020-06-16,6.020000,6.060000,5.500000,5.560000,5.560000,5911900,169,6.020000,5.560000
2020-06-17,5.410000,5.630000,5.310000,5.420000,5.420000,3030800,170,5.420000,5.410000
2020-06-18,5.350000,5.720000,5.340000,5.630000,5.630000,5619700,171,5.630000,5.350000
2020-06-19,6.200000,6.250000,5.460000,5.520000,5.520000,13137400,172,6.200000,5.520000
2020-06-22,5.480000,5.480000,5.210000,5.330000,5.330000,4412800,175,5.480000,5.330000
2020-06-23,5.370000,5.400000,5.040000,5.100000,5.100000,5699300,176,5.370000,5.100000
2020-06-24,4.990000,5.120000,4.510000,4.790000,4.790000,8104100,177,4.990000,4.790000
2020-06-25,4.570000,4.590000,4.170000,4.270000,4.270000,8251400,178,4.570000,4.270000
2020-06-26,4.260000,4.690000,4.150000,4.180000,4.180000,5601000,179,4.260000,4.180000
2020-06-29,3.910000,4.440000,3.750000,4.420000,4.420000,9321600,182,4.420000,3.910000
2020-06-30,4.340000,4.360000,4.210000,4.290000,4.290000,3653400,183,4.340000,4.290000
2020-07-01,4.260000,4.600000,4.260000,4.570000,4.570000,4914500,184,4.570000,4.260000
2020-07-02,4.690000,4.690000,4.470000,4.530000,4.530000,3908400,185,4.690000,4.530000
2020-07-06,4.620000,4.640000,4.130000,4.280000,4.280000,5489700,189,4.620000,4.280000
2020-07-07,4.180000,4.290000,4.080000,4.130000,4.130000,2667600,190,4.180000,4.130000
2020-07-08,4.490000,4.520000,4.200000,4.430000,4.430000,5586800,191,4.490000,4.430000
2020-07-09,4.480000,4.600000,4.180000,4.570000,4.570000,4225700,192,4.570000,4.480000
2020-07-10,4.390000,4.600000,4.380000,4.600000,4.600000,3306100,193,4.600000,4.390000
2020-07-13,4.760000,4.820000,4.250000,4.260000,4.260000,4464800,196,4.760000,4.260000
2020-07-14,4.250000,4.270000,4.100000,4.220000,4.220000,3291400,197,4.250000,4.220000
2020-07-15,4.370000,4.580000,4.220000,4.500000,4.500000,4830700,198,4.500000,4.370000
2020-07-16,4.330000,4.480000,4.310000,4.380000,4.380000,1997500,199,4.380000,4.330000
2020-07-17,4.360000,4.370000,4.200000,4.270000,4.270000,2101700,200,4.360000,4.270000
2020-07-20,4.210000,4.230000,4.070000,4.150000,4.150000,2393100,203,4.210000,4.150000
2020-07-21,4.150000,4.240000,4.080000,4.150000,4.150000,1925900,204,4.150000,4.150000
2020-07-22,4.100000,4.170000,4.000000,4.030000,4.030000,2798800,205,4.100000,4.030000
2020-07-23,4.080000,4.180000,4.000000,4.060000,4.060000,3614300,206,4.080000,4.060000
2020-07-24,4.000000,4.180000,3.960000,4.000000,4.000000,3282400,207,4.000000,4.000000
2020-07-27,4.010000,4.030000,3.810000,3.870000,3.870000,2980500,210,4.010000,3.870000
2020-07-28,3.850000,4.250000,3.840000,4.150000,4.150000,6226600,211,4.150000,3.850000
2020-07-29,4.070000,4.200000,3.950000,4.160000,4.160000,5489400,212,4.160000,4.070000
2020-07-30,4.120000,4.340000,4.060000,4.120000,4.120000,3699100,213,4.120000,4.120000
2020-07-31,4.080000,4.150000,3.950000,4.040000,4.040000,2584900,214,4.080000,4.040000
2020-08-03,4.050000,4.200000,3.860000,4.110000,4.110000,4047100,217,4.110000,4.050000
2020-08-04,4.070000,4.240000,4.060000,4.100000,4.100000,3267800,218,4.100000,4.070000
2020-08-05,4.080000,4.170000,4.070000,4.150000,4.150000,1691500,219,4.150000,4.080000
2020-08-06,4.110000,4.240000,3.990000,4.140000,4.140000,3742600,220,4.140000,4.110000
2020-08-07,4.140000,5.260000,4.090000,4.750000,4.750000,24917400,221,4.750000,4.140000
2020-08-10,4.650000,4.740000,4.350000,4.470000,4.470000,5048200,224,4.650000,4.470000
2020-08-11,4.700000,4.850000,4.540000,4.560000,4.560000,5794800,225,4.700000,4.560000
2020-08-12,4.620000,4.760000,4.560000,4.640000,4.640000,2457900,226,4.640000,4.620000
2020-08-13,5.100000,5.770000,4.820000,5.310000,5.310000,23259200,227,5.310000,5.100000
2020-08-14,5.560000,5.630000,5.050000,5.540000,5.540000,12055800,228,5.560000,5.540000
2020-08-17,5.720000,5.850000,5.430000,5.600000,5.600000,7159200,231,5.720000,5.600000
2020-08-18,5.570000,5.570000,5.130000,5.350000,5.350000,5790700,232,5.570000,5.350000
2020-08-19,5.340000,5.470000,5.180000,5.390000,5.390000,5728300,233,5.390000,5.340000
2020-08-20,5.570000,5.780000,5.300000,5.690000,5.690000,13728400,234,5.690000,5.570000
2020-08-21,5.680000,5.680000,5.180000,5.190000,5.190000,8216900,235,5.680000,5.190000
2020-08-24,5.350000,5.450000,4.940000,5.410000,5.410000,8498200,238,5.410000,5.350000
2020-08-25,5.460000,5.580000,5.210000,5.540000,5.540000,5296900,239,5.540000,5.460000
2020-08-26,5.450000,5.670000,5.330000,5.600000,5.600000,4419400,240,5.600000,5.450000
2020-08-27,5.810000,7.100000,5.700000,6.520000,6.520000,31921200,241,6.520000,5.810000
2020-08-28,6.490000,6.540000,6.110000,6.300000,6.300000,9882700,242,6.490000,6.300000
2020-08-31,6.330000,6.450000,5.760000,5.880000,5.880000,9820200,245,6.330000,5.880000
2020-09-01,5.790000,6.180000,5.790000,6.070000,6.070000,9524000,246,6.070000,5.790000
2020-09-02,7.010000,7.710000,6.460000,7.040000,7.040000,43056200,247,7.040000,7.010000
2020-09-03,6.940000,7.140000,6.480000,6.600000,6.600000,10626600,248,6.940000,6.600000
2020-09-04,6.760000,7.020000,6.230000,7.020000,7.020000,9328800,249,7.020000,6.760000
2020-09-08,6.760000,6.950000,6.370000,6.420000,6.420000,6667400,253,6.760000,6.420000
2020-09-09,6.540000,6.540000,6.110000,6.260000,6.260000,5578200,254,6.540000,6.260000
2020-09-10,6.280000,6.360000,5.880000,5.940000,5.940000,5881800,255,6.280000,5.940000
2020-09-11,6.060000,6.070000,5.600000,5.790000,5.790000,4863000,256,6.060000,5.790000
2020-09-14,5.840000,5.870000,5.510000,5.540000,5.540000,4638100,259,5.840000,5.540000
2020-09-15,5.600000,5.870000,5.520000,5.520000,5.520000,5099300,260,5.600000,5.520000
2020-09-16,5.520000,5.880000,5.420000,5.760000,5.760000,4380600,261,5.760000,5.520000
2020-09-17,5.670000,5.790000,5.580000,5.720000,5.720000,2619700,262,5.720000,5.670000
2020-09-18,5.710000,5.740000,5.570000,5.670000,5.670000,2428500,263,5.710000,5.670000
2020-09-21,5.420000,5.480000,5.010000,5.320000,5.320000,4563200,266,5.420000,5.320000
2020-09-22,5.220000,5.320000,5.140000,5.210000,5.210000,2090100,267,5.220000,5.210000
2020-09-23,5.220000,5.290000,4.740000,4.780000,4.780000,4285200,268,5.220000,4.780000
2020-09-24,4.690000,4.900000,4.360000,4.610000,4.610000,4569700,269,4.690000,4.610000
2020-09-25,4.640000,4.930000,4.500000,4.880000,4.880000,2375500,270,4.880000,4.640000
2020-09-28,5.040000,5.040000,4.610000,4.910000,4.910000,4676500,273,5.040000,4.910000
2020-09-29,4.880000,4.940000,4.750000,4.860000,4.860000,2520000,274,4.880000,4.860000
2020-09-30,4.800000,4.950000,4.700000,4.710000,4.710000,2515400,275,4.800000,4.710000
2020-10-01,4.780000,4.800000,4.630000,4.650000,4.650000,3223800,276,4.780000,4.650000
2020-10-02,4.480000,4.660000,4.420000,4.650000,4.650000,3576000,277,4.650000,4.480000
2020-10-05,4.300000,4.360000,4.050000,4.130000,4.130000,9468800,280,4.300000,4.130000
2020-10-06,4.260000,4.270000,4.050000,4.060000,4.060000,8404200,281,4.260000,4.060000
2020-10-07,4.080000,4.110000,3.940000,4.040000,4.040000,6917700,282,4.080000,4.040000
2020-10-08,4.130000,4.180000,4.020000,4.140000,4.140000,7868500,283,4.140000,4.130000
2020-10-09,4.170000,4.180000,4.040000,4.050000,4.050000,5021400,284,4.170000,4.050000
2020-10-12,4.030000,4.090000,4.000000,4.080000,4.080000,3245700,287,4.080000,4.030000
2020-10-13,3.900000,3.910000,3.520000,3.540000,3.540000,10164700,288,3.900000,3.540000
2020-10-14,3.090000,3.200000,2.660000,2.960000,2.960000,31709400,289,3.090000,2.960000
2020-10-15,2.840000,2.960000,2.760000,2.780000,2.780000,9808600,290,2.840000,2.780000
2020-10-16,2.870000,3.290000,2.800000,3.040000,3.040000,18565800,291,3.040000,2.870000
2020-10-19,3.310000,3.880000,3.230000,3.540000,3.540000,40385100,294,3.540000,3.310000
2020-10-20,3.300000,3.310000,3.050000,3.090000,3.090000,15978800,295,3.300000,3.090000
2020-10-21,3.100000,3.130000,2.980000,3.000000,3.000000,7277300,296,3.100000,3.000000
2020-10-22,2.960000,3.150000,2.840000,3.120000,3.120000,12339600,297,3.120000,2.960000
2020-10-23,3.130000,3.150000,2.950000,2.970000,2.970000,6635000,298,3.130000,2.970000
2020-10-26,2.920000,2.930000,2.680000,2.750000,2.750000,10458800,301,2.920000,2.750000
2020-10-27,2.880000,2.900000,2.610000,2.790000,2.790000,11251300,302,2.880000,2.790000
2020-10-28,2.690000,2.740000,2.580000,2.610000,2.610000,8141100,303,2.690000,2.610000
2020-10-29,2.650000,2.680000,2.480000,2.520000,2.520000,9019300,304,2.650000,2.520000
2020-10-30,2.480000,2.490000,2.280000,2.360000,2.360000,10968800,305,2.480000,2.360000
2020-11-02,2.300000,2.320000,2.110000,2.150000,2.150000,11180100,308,2.300000,2.150000
2020-11-03,2.340000,2.590000,2.300000,2.340000,2.340000,15441900,309,2.340000,2.340000
2020-11-04,2.400000,2.430000,2.240000,2.310000,2.310000,7609100,310,2.400000,2.310000
2020-11-05,2.350000,2.570000,2.270000,2.460000,2.460000,8056200,311,2.460000,2.350000
2020-11-06,2.430000,2.620000,2.330000,2.490000,2.490000,9049500,312,2.490000,2.430000
2020-11-09,4.270000,4.390000,3.230000,3.770000,3.770000,132511000,315,4.270000,3.770000
2020-11-10,3.990000,4.030000,3.340000,3.510000,3.510000,42129300,316,3.990000,3.510000
2020-11-11,3.230000,3.240000,3.000000,3.130000,3.130000,24066100,317,3.230000,3.130000
2020-11-12,3.070000,3.070000,2.920000,2.940000,2.940000,14729000,318,3.070000,2.940000
2020-11-13,2.980000,2.990000,2.780000,2.970000,2.970000,21995400,319,2.980000,2.970000
2020-11-16,3.390000,3.390000,3.050000,3.110000,3.110000,47604300,322,3.390000,3.110000
2020-11-17,3.010000,3.040000,2.900000,2.980000,2.980000,22483000,323,3.010000,2.980000
2020-11-18,3.080000,3.370000,3.010000,3.260000,3.260000,31717300,324,3.260000,3.080000
2020-11-19,3.160000,3.380000,3.150000,3.190000,3.190000,13986400,325,3.190000,3.160000
2020-11-20,3.250000,3.370000,3.210000,3.350000,3.350000,17088800,326,3.350000,3.250000
2020-11-23,3.510000,3.850000,3.410000,3.810000,3.810000,31514600,329,3.810000,3.510000
2020-11-24,4.160000,5.000000,4.150000,4.580000,4.580000,62884600,330,4.580000,4.160000
2020-11-25,4.570000,4.850000,4.200000,4.490000,4.490000,22647300,331,4.570000,4.490000
2020-11-27,4.540000,4.620000,4.360000,4.450000,4.450000,10097400,333,4.540000,4.450000
2020-11-30,4.410000,4.450000,3.990000,4.270000,4.270000,16555000,336,4.410000,4.270000
2020-12-01,4.430000,4.430000,4.090000,4.150000,4.150000,12130100,337,4.430000,4.150000
2020-12-02,4.080000,4.340000,3.950000,4.320000,4.320000,11847600,338,4.320000,4.080000
2020-12-03,4.010000,4.220000,3.500000,3.630000,3.630000,66080900,339,4.010000,3.630000
2020-12-04,3.750000,3.760000,3.300000,3.510000,3.510000,33157300,340,3.750000,3.510000
2020-12-07,3.450000,3.740000,3.330000,3.560000,3.560000,20503900,343,3.560000,3.450000
2020-12-08,3.610000,4.020000,3.610000,3.980000,3.980000,29530600,344,3.980000,3.610000
2020-12-09,4.220000,4.330000,3.750000,3.860000,3.860000,20991200,345,4.220000,3.860000
2020-12-10,3.790000,4.100000,3.770000,4.090000,4.090000,19872800,346,4.090000,3.790000
2020-12-11,4.040000,4.250000,3.870000,3.920000,3.920000,22310400,347,4.040000,3.920000
2020-12-14,4.010000,4.010000,3.000000,3.190000,3.190000,67159000,350,4.010000,3.190000
2020-12-15,3.240000,3.240000,2.760000,2.860000,2.860000,54432100,351,3.240000,2.860000
2020-12-16,2.870000,2.890000,2.720000,2.780000,2.780000,25423200,352,2.870000,2.780000
2020-12-17,2.800000,2.950000,2.740000,2.850000,2.850000,23799300,353,2.850000,2.800000
2020-12-18,2.850000,2.850000,2.760000,2.800000,2.800000,21941700,354,2.850000,2.800000
2020-12-21,2.610000,2.740000,2.580000,2.680000,2.680000,22699800,357,2.680000,2.610000
2020-12-22,2.730000,2.750000,2.520000,2.590000,2.590000,21638400,358,2.730000,2.590000
2020-12-23,2.580000,2.650000,2.540000,2.560000,2.560000,15724800,359,2.580000,2.560000
2020-12-24,2.590000,2.600000,2.480000,2.510000,2.510000,11094200,360,2.590000,2.510000
2020-12-28,2.630000,2.630000,2.360000,2.390000,2.390000,23942700,364,2.630000,2.390000
2020-12-29,2.440000,2.460000,2.280000,2.290000,2.290000,21086100,365,2.440000,2.290000
2020-12-30,2.300000,2.300000,2.130000,2.160000,2.160000,40278400,366,2.300000,2.160000
2020-12-31,2.170000,2.220000,2.080000,2.120000,2.120000,28234300,367,2.170000,2.120000
2021-01-04,2.200000,2.200000,2.000000,2.010000,2.010000,29873800,371,2.200000,2.010000
2021-01-05,1.990000,2.030000,1.910000,1.980000,1.980000,28148300,372,1.990000,1.980000
2021-01-06,2.030000,2.230000,1.970000,2.010000,2.010000,67363300,373,2.030000,2.010000
2021-01-07,2.080000,2.110000,2.020000,2.050000,2.050000,26150500,374,2.080000,2.050000
2021-01-08,2.090000,2.210000,2.070000,2.140000,2.140000,39553300,375,2.140000,2.090000
2021-01-11,2.160000,2.270000,2.150000,2.200000,2.200000,41695800,378,2.200000,2.160000
2021-01-12,2.240000,2.390000,2.240000,2.290000,2.290000,41549200,379,2.290000,2.240000
2021-01-13,2.330000,2.380000,2.130000,2.180000,2.180000,45847700,380,2.330000,2.180000
2021-01-14,2.220000,2.320000,2.130000,2.180000,2.180000,49638800,381,2.220000,2.180000
2021-01-15,2.200000,2.550000,2.180000,2.330000,2.330000,162356400,382,2.330000,2.200000
2021-01-19,2.800000,3.200000,2.570000,3.060000,3.060000,256276000,386,3.060000,2.800000
2021-01-20,3.290000,3.340000,2.750000,2.970000,2.970000,181862200,387,3.290000,2.970000
2021-01-21,3.000000,3.060000,2.850000,2.980000,2.980000,64823800,388,3.000000,2.980000
2021-01-22,2.910000,3.740000,2.810000,3.510000,3.510000,268273400,389,3.510000,2.910000
2021-01-25,4.710000,4.880000,3.850000,4.420000,4.420000,443238100,392,4.710000,4.420000
2021-01-26,5.090000,5.190000,4.370000,4.960000,4.960000,456850200,393,5.090000,4.960000
2021-01-27,20.340000,20.360001,11.010000,19.900000,19.900000,1222342500,394,20.340000,19.900000
2021-01-28,11.980000,16.500000,6.510000,8.630000,8.630000,591223900,395,11.980000,8.630000
2021-01-29,14.310000,16.000000,11.600000,13.260000,13.260000,602193300,396,14.310000,13.260000
2021-02-01,17.000000,17.250000,12.910000,13.300000,13.300000,434608000,399,17.000000,13.300000
2021-02-02,9.480000,10.100000,6.000000,7.820000,7.820000,462775900,400,9.480000,7.820000
2021-02-03,8.850000,9.770000,7.890000,8.970000,8.970000,221405100,401,8.970000,8.850000
2021-02-04,8.700000,8.740000,7.000000,7.090000,7.090000,162985800,402,8.700000,7.090000
2021-02-05,7.170000,8.270000,6.520000,6.830000,6.830000,197097600,403,7.170000,6.830000
2021-02-08,6.880000,6.890000,5.750000,6.180000,6.180000,128171500,406,6.880000,6.180000
2021-02-09,5.810000,5.810000,5.260000,5.500000,5.500000,102588100,407,5.810000,5.500000
2021-02-10,5.710000,6.590000,5.450000,5.800000,5.800000,152810800,408,5.800000,5.710000
2021-02-11,5.620000,5.850000,5.470000,5.610000,5.610000,55920400,409,5.620000,5.610000
2021-02-12,5.720000,5.970000,5.520000,5.590000,5.590000,46773000,410,5.720000,5.590000
2021-02-16,6.030000,6.050000,5.490000,5.650000,5.650000,61165700,414,6.030000,5.650000
2021-02-17,5.580000,5.620000,5.320000,5.550000,5.550000,38849000,415,5.580000,5.550000
2021-02-18,5.840000,6.250000,5.460000,5.510000,5.510000,130540800,416,5.840000,5.510000
2021-02-19,5.540000,5.770000,5.510000,5.700000,5.700000,40249100,417,5.700000,5.540000
2021-02-22,5.930000,6.680000,5.750000,6.550000,6.550000,173409000,420,6.550000,5.930000
2021-02-23,6.970000,7.860000,6.010000,7.700000,7.700000,264876400,421,7.700000,6.970000
2021-02-24,7.230000,9.830000,6.990000,9.090000,9.090000,376881800,422,9.090000,7.230000
