Date,Open,High,Low,Close,Adj Close,Volume,date_id,OC_High,OC_Low
2021-02-25,169.559998,184.679993,101.000000,108.730003,108.730003,150308800,423,169.559998,108.730003
2021-02-26,117.459999,142.899994,86.000000,101.739998,101.739998,92194200,424,117.459999,101.739998
2021-03-01,104.540001,133.990005,99.970001,120.400002,120.400002,49794000,427,120.400002,104.540001
2021-03-02,116.930000,133.199997,112.199997,118.180000,118.180000,33783000,428,118.180000,116.930000
2021-03-03,122.510002,127.750000,113.120003,124.180000,124.180000,19273900,429,124.180000,122.510002
2021-03-04,125.000000,147.869995,115.300003,132.350006,132.350006,32606900,430,132.350006,125.000000
2021-03-05,128.169998,151.529999,127.500000,137.740005,137.740005,30733700,431,137.740005,128.169998
2021-03-08,154.889999,210.869995,146.100006,194.500000,194.500000,63565600,434,194.500000,154.889999
2021-03-09,217.710007,249.850006,208.509995,246.899994,246.899994,39099300,435,246.899994,217.710007
2021-03-10,269.429993,348.500000,172.000000,265.000000,265.000000,71570600,436,269.429993,265.000000
2021-03-11,241.639999,281.500000,232.600006,260.000000,260.000000,28312500,437,260.000000,241.639999
2021-03-12,275.000000,295.500000,262.269989,264.500000,264.500000,25845900,438,275.000000,264.500000
2021-03-15,277.519989,283.000000,206.000000,220.139999,220.139999,24100400,441,277.519989,220.139999
2021-03-16,203.160004,220.699997,172.350006,208.169998,208.169998,35422900,442,208.169998,203.160004
2021-03-17,217.839996,231.470001,204.000000,209.809998,209.809998,16481600,443,217.839996,209.809998
2021-03-18,214.000000,218.880005,195.649994,201.750000,201.750000,11764900,444,214.000000,201.750000
2021-03-19,195.729996,227.000000,182.660004,200.270004,200.270004,24677300,445,200.270004,195.729996
2021-03-22,205.259995,210.360001,186.199997,194.490005,194.490005,10061500,448,205.259995,194.490005
2021-03-23,197.500000,201.750000,177.550003,181.750000,181.750000,14429100,449,197.500000,181.750000
2021-03-24,157.979996,166.970001,118.620003,120.339996,120.339996,24177900,450,157.979996,120.339996
2021-03-25,123.489998,187.500000,116.900002,183.750000,183.750000,50962300,451,183.750000,123.489998
2021-03-26,197.679993,218.929993,163.259995,181.000000,181.000000,37430700,452,197.679993,181.000000
2021-03-29,180.750000,193.919998,173.509995,181.300003,181.300003,10042200,455,181.300003,180.750000
2021-03-30,187.500000,204.300003,182.000000,194.460007,194.460007,17094900,456,194.460007,187.500000
2021-03-31,197.500000,199.460007,187.110001,189.820007,189.820007,8393800,457,197.500000,189.820007
2021-04-01,193.360001,196.970001,183.600006,191.449997,191.449997,9334300,458,193.360001,191.449997
2021-04-05,171.000000,195.000000,164.809998,186.949997,186.949997,14070500,462,186.949997,171.000000
2021-04-06,185.210007,192.000000,183.559998,184.500000,184.500000,6218300,463,185.210007,184.500000
2021-04-07,183.220001,184.500000,176.110001,177.970001,177.970001,4768300,464,183.220001,177.970001
2021-04-08,185.880005,185.880005,164.300003,170.259995,170.259995,10047400,465,185.880005,170.259995
2021-04-09,169.699997,171.580002,153.000000,158.360001,158.360001,9462400,466,169.699997,158.360001
2021-04-12,158.110001,163.899994,135.009995,141.089996,141.089996,16683600,469,158.110001,141.089996
2021-04-13,141.880005,145.380005,132.000000,140.990005,140.990005,6806900,470,141.880005,140.990005
2021-04-14,143.570007,174.089996,143.000000,166.529999,166.529999,21138100,471,166.529999,143.570007
2021-04-15,163.000000,166.250000,152.800003,156.440002,156.440002,7856800,472,163.000000,156.440002
2021-04-16,156.000000,160.199997,151.250000,154.690002,154.690002,5214700,473,156.000000,154.690002
2021-04-19,171.800003,175.199997,162.330002,164.369995,164.369995,10520200,476,171.800003,164.369995
2021-04-20,164.139999,164.889999,153.360001,158.529999,158.529999,4658600,477,164.139999,158.529999
2021-04-21,158.399994,162.979996,155.919998,158.509995,158.509995,3812800,478,158.509995,158.399994
2021-04-22,159.100006,159.100006,146.860001,151.169998,151.169998,4345800,479,159.100006,151.169998
2021-04-23,149.000000,153.660004,144.699997,151.179993,151.179993,4029100,480,151.179993,149.000000
2021-04-26,150.979996,174.679993,148.759995,168.929993,168.929993,10532100,483,168.929993,150.979996
2021-04-27,183.550003,188.000000,173.169998,177.770004,177.770004,8932700,484,183.550003,177.770004
2021-04-28,172.100006,181.979996,166.029999,178.580002,178.580002,5788900,485,178.580002,172.100006
2021-04-29,176.559998,180.860001,170.750000,176.190002,176.190002,3760300,486,176.559998,176.190002
2021-04-30,175.000000,183.800003,172.699997,173.589996,173.589996,4417200,487,175.000000,173.589996
2021-05-03,177.490005,177.490005,159.610001,162.199997,162.199997,5261000,490,177.490005,162.199997
2021-05-04,159.000000,161.490005,151.800003,160.729996,160.729996,4007500,491,160.729996,159.000000
2021-05-05,161.830002,165.500000,158.330002,159.479996,159.479996,1789200,492,161.830002,159.479996
2021-05-06,160.860001,164.720001,155.600006,161.009995,161.009995,2942800,493,161.009995,160.860001
2021-05-07,160.110001,167.410004,157.500000,161.110001,161.110001,2930200,494,161.110001,160.110001
2021-05-10,161.309998,161.589996,143.000000,143.220001,143.220001,4806700,497,161.309998,143.220001
2021-05-11,137.000000,150.500000,136.500000,146.919998,146.919998,4684600,498,146.919998,137.000000
2021-05-12,145.699997,150.500000,142.229996,144.789993,144.789993,2731500,499,145.699997,144.789993
2021-05-13,147.440002,169.949997,146.429993,164.500000,164.500000,8873500,500,164.500000,147.440002
2021-05-14,160.000000,166.470001,156.220001,159.919998,159.919998,4285100,501,160.000000,159.919998
2021-05-17,159.850006,182.500000,159.000000,180.600006,180.600006,7462100,504,180.600006,159.850006
2021-05-18,174.539993,189.199997,168.270004,180.669998,180.669998,7738700,505,180.669998,174.539993
2021-05-19,171.990005,178.979996,164.149994,168.830002,168.830002,4825900,506,171.990005,168.830002
2021-05-20,170.789993,174.910004,166.899994,170.490005,170.490005,2478200,507,170.789993,170.490005
2021-05-21,171.000000,179.240005,170.330002,176.789993,176.789993,3654700,508,176.789993,171.000000
2021-05-24,175.850006,188.460007,173.350006,180.009995,180.009995,4664300,511,180.009995,175.850006
2021-05-25,181.000000,217.110001,181.000000,209.429993,209.429993,14887500,512,209.429993,181.000000
2021-05-26,229.000000,248.479996,225.550003,242.559998,242.559998,21119900,513,242.559998,229.000000
2021-05-27,229.800003,264.000000,227.000000,254.130005,254.130005,15526300,514,254.130005,229.800003
2021-05-28,262.970001,268.799988,221.429993,222.000000,222.000000,11751400,515,262.970001,222.000000
2021-06-01,233.479996,254.979996,227.070007,249.020004,249.020004,9625600,519,249.020004,233.479996
2021-06-02,248.880005,294.000000,244.300003,282.239990,282.239990,16019200,520,282.239990,248.880005
2021-06-03,265.709991,274.429993,242.119995,258.179993,258.179993,8000000,521,265.709991,258.179993
2021-06-04,256.019989,265.000000,245.770004,248.360001,248.360001,3626600,522,256.019989,248.360001
